"step","run-rank0-clicks - _step","run-rank0-clicks - _step__MIN","run-rank0-clicks - _step__MAX","run-rank0-clicks - Click loss","run-rank0-clicks - Click loss__MIN","run-rank0-clicks - Click loss__MAX"
"15312","76556","76556","76556","0.14560464024543762","0.14560464024543762","0.14560464024543762"
"15327","76631","76631","76631","0.14080211520195007","0.14080211520195007","0.14080211520195007"
"15330","76646","76646","76646","0.28913137316703796","0.28913137316703796","0.28913137316703796"
"15337","76681","76681","76681","0.2729312479496002","0.2729312479496002","0.2729312479496002"
"15345","76721","76721","76721","0.21299529075622559","0.21299529075622559","0.21299529075622559"
"15357","76781","76781","76781","0.15039649605751038","0.15039649605751038","0.15039649605751038"
"15372","76856","76856","76856","0.28474128246307373","0.28474128246307373","0.28474128246307373"
"15398","76986","76986","76986","0.26682212948799133","0.26682212948799133","0.26682212948799133"
"15415","77071","77071","77071","0.4123777747154236","0.4123777747154236","0.4123777747154236"
"15419","77091","77091","77091","0.44380977749824524","0.44380977749824524","0.44380977749824524"
"15422","77106","77106","77106","0.1722257435321808","0.1722257435321808","0.1722257435321808"
"15427","77131","77131","77131","0.3079698979854584","0.3079698979854584","0.3079698979854584"
"15472","77356","77356","77356","0.14025339484214783","0.14025339484214783","0.14025339484214783"
"15484","77416","77416","77416","0.3272217810153961","0.3272217810153961","0.3272217810153961"
"15501","77501","77501","77501","0.18214988708496094","0.18214988708496094","0.18214988708496094"
"15514","77566","77566","77566","0.16590633988380432","0.16590633988380432","0.16590633988380432"
"15533","77661","77661","77661","0.15734386444091797","0.15734386444091797","0.15734386444091797"
"15554","77766","77766","77766","0.1915396749973297","0.1915396749973297","0.1915396749973297"
"15557","77781","77781","77781","0.12225768715143204","0.12225768715143204","0.12225768715143204"
"15575","77871","77871","77871","0.24728083610534668","0.24728083610534668","0.24728083610534668"
"15580","77896","77896","77896","0.1562957465648651","0.1562957465648651","0.1562957465648651"
"15585","77921","77921","77921","0.34708988666534424","0.34708988666534424","0.34708988666534424"
"15600","77996","77996","77996","0.2771196961402893","0.2771196961402893","0.2771196961402893"
"15629","78141","78141","78141","0.13197222352027893","0.13197222352027893","0.13197222352027893"
"15651","78251","78251","78251","0.22891494631767273","0.22891494631767273","0.22891494631767273"
"15652","78256","78256","78256","0.408731609582901","0.408731609582901","0.408731609582901"
"15656","78276","78276","78276","0.09895457327365875","0.09895457327365875","0.09895457327365875"
"15684","78416","78416","78416","0.23464006185531616","0.23464006185531616","0.23464006185531616"
"15691","78451","78451","78451","0.2983253300189972","0.2983253300189972","0.2983253300189972"
"15705","78521","78521","78521","0.1867821216583252","0.1867821216583252","0.1867821216583252"
"15709","78541","78541","78541","0.2718355655670166","0.2718355655670166","0.2718355655670166"
"15717","78581","78581","78581","0.10600098967552185","0.10600098967552185","0.10600098967552185"
"15733","78661","78661","78661","0.17486713826656342","0.17486713826656342","0.17486713826656342"
"15734","78666","78666","78666","0.2921024560928345","0.2921024560928345","0.2921024560928345"
"15752","78756","78756","78756","0.26839563250541687","0.26839563250541687","0.26839563250541687"
"15757","78781","78781","78781","0.36577779054641724","0.36577779054641724","0.36577779054641724"
"15758","78786","78786","78786","0.1479274332523346","0.1479274332523346","0.1479274332523346"
"15761","78801","78801","78801","0.2764222323894501","0.2764222323894501","0.2764222323894501"
"15766","78826","78826","78826","0.31258514523506165","0.31258514523506165","0.31258514523506165"
"15774","78866","78866","78866","0.17894390225410461","0.17894390225410461","0.17894390225410461"
"15795","78971","78971","78971","0.19644051790237427","0.19644051790237427","0.19644051790237427"
"15804","79016","79016","79016","0.40631330013275146","0.40631330013275146","0.40631330013275146"
"15808","79036","79036","79036","0.27792567014694214","0.27792567014694214","0.27792567014694214"
"15825","79121","79121","79121","0.3200654089450836","0.3200654089450836","0.3200654089450836"
"15827","79131","79131","79131","0.28060388565063477","0.28060388565063477","0.28060388565063477"
"15828","79136","79136","79136","0.2910558581352234","0.2910558581352234","0.2910558581352234"
"15841","79201","79201","79201","0.23838463425636292","0.23838463425636292","0.23838463425636292"
"15843","79211","79211","79211","0.25696635246276855","0.25696635246276855","0.25696635246276855"
"15854","79266","79266","79266","0.22566857933998108","0.22566857933998108","0.22566857933998108"
"15857","79281","79281","79281","0.14910155534744263","0.14910155534744263","0.14910155534744263"
"15859","79291","79291","79291","0.3506368100643158","0.3506368100643158","0.3506368100643158"
"15871","79351","79351","79351","0.06836295127868652","0.06836295127868652","0.06836295127868652"
"15872","79356","79356","79356","0.24710245430469513","0.24710245430469513","0.24710245430469513"
"15880","79396","79396","79396","0.2649383246898651","0.2649383246898651","0.2649383246898651"
"15882","79406","79406","79406","0.3802706003189087","0.3802706003189087","0.3802706003189087"
"15897","79481","79481","79481","0.29639488458633423","0.29639488458633423","0.29639488458633423"
"15906","79526","79526","79526","0.299183189868927","0.299183189868927","0.299183189868927"
"15907","79531","79531","79531","0.29109492897987366","0.29109492897987366","0.29109492897987366"
"15923","79611","79611","79611","0.19801484048366547","0.19801484048366547","0.19801484048366547"
"15929","79641","79641","79641","0.3603378236293793","0.3603378236293793","0.3603378236293793"
"15945","79721","79721","79721","0.15702560544013977","0.15702560544013977","0.15702560544013977"
"15961","79801","79801","79801","0.38122546672821045","0.38122546672821045","0.38122546672821045"
"15963","79811","79811","79811","0.14469555020332336","0.14469555020332336","0.14469555020332336"
"16000","79996","79996","79996","0.33123236894607544","0.33123236894607544","0.33123236894607544"
"16004","80016","80016","80016","0.3495563268661499","0.3495563268661499","0.3495563268661499"
"16011","80051","80051","80051","0.2120783030986786","0.2120783030986786","0.2120783030986786"
"16058","80286","80286","80286","0.2969231605529785","0.2969231605529785","0.2969231605529785"
"16079","80391","80391","80391","0.3871103525161743","0.3871103525161743","0.3871103525161743"
"16080","80396","80396","80396","0.13655243813991547","0.13655243813991547","0.13655243813991547"
"16098","80486","80486","80486","0.34296923875808716","0.34296923875808716","0.34296923875808716"
"16101","80501","80501","80501","0.5021266341209412","0.5021266341209412","0.5021266341209412"
"16106","80526","80526","80526","0.11853812634944916","0.11853812634944916","0.11853812634944916"
"16112","80556","80556","80556","0.15176507830619812","0.15176507830619812","0.15176507830619812"
"16123","80611","80611","80611","0.19376154243946075","0.19376154243946075","0.19376154243946075"
"16140","80696","80696","80696","0.3417235016822815","0.3417235016822815","0.3417235016822815"
"16146","80726","80726","80726","0.3233516216278076","0.3233516216278076","0.3233516216278076"
"16189","80941","80941","80941","0.3073698878288269","0.3073698878288269","0.3073698878288269"
"16197","80981","80981","80981","0.2565920650959015","0.2565920650959015","0.2565920650959015"
"16203","81011","81011","81011","0.16608476638793945","0.16608476638793945","0.16608476638793945"
"16207","81031","81031","81031","0.34735479950904846","0.34735479950904846","0.34735479950904846"
"16226","81126","81126","81126","0.17551036179065704","0.17551036179065704","0.17551036179065704"
"16227","81131","81131","81131","0.33227652311325073","0.33227652311325073","0.33227652311325073"
"16254","81266","81266","81266","0.17555877566337585","0.17555877566337585","0.17555877566337585"
"16270","81346","81346","81346","0.2567913830280304","0.2567913830280304","0.2567913830280304"
"16281","81401","81401","81401","0.2604549527168274","0.2604549527168274","0.2604549527168274"
"16284","81416","81416","81416","0.29590821266174316","0.29590821266174316","0.29590821266174316"
"16299","81491","81491","81491","0.23259064555168152","0.23259064555168152","0.23259064555168152"
"16322","81606","81606","81606","0.36112380027770996","0.36112380027770996","0.36112380027770996"
"16328","81636","81636","81636","0.277797132730484","0.277797132730484","0.277797132730484"
"16332","81656","81656","81656","0.1898508071899414","0.1898508071899414","0.1898508071899414"
"16345","81721","81721","81721","0.3188950717449188","0.3188950717449188","0.3188950717449188"
"16351","81751","81751","81751","0.24561884999275208","0.24561884999275208","0.24561884999275208"
"16356","81776","81776","81776","0.24619971215724945","0.24619971215724945","0.24619971215724945"
"16383","81911","81911","81911","0.08540302515029907","0.08540302515029907","0.08540302515029907"
"16386","81926","81926","81926","0.1370287388563156","0.1370287388563156","0.1370287388563156"
"16395","81971","81971","81971","0.07624300569295883","0.07624300569295883","0.07624300569295883"
"16403","82011","82011","82011","0.08832709491252899","0.08832709491252899","0.08832709491252899"
"16420","82096","82096","82096","0.2332591712474823","0.2332591712474823","0.2332591712474823"
"16425","82121","82121","82121","0.24815276265144348","0.24815276265144348","0.24815276265144348"
"16433","82161","82161","82161","0.20058250427246094","0.20058250427246094","0.20058250427246094"
"16435","82171","82171","82171","0.11624804139137268","0.11624804139137268","0.11624804139137268"
"16441","82201","82201","82201","0.27813124656677246","0.27813124656677246","0.27813124656677246"
"16452","82256","82256","82256","0.4124329090118408","0.4124329090118408","0.4124329090118408"
"16457","82281","82281","82281","0.20310264825820923","0.20310264825820923","0.20310264825820923"
"16459","82291","82291","82291","0.11309347301721573","0.11309347301721573","0.11309347301721573"
"16469","82341","82341","82341","0.2175309807062149","0.2175309807062149","0.2175309807062149"
"16476","82376","82376","82376","0.3077740967273712","0.3077740967273712","0.3077740967273712"
"16496","82476","82476","82476","0.22091242671012878","0.22091242671012878","0.22091242671012878"
"16499","82491","82491","82491","0.13386595249176025","0.13386595249176025","0.13386595249176025"
"16509","82541","82541","82541","0.16869473457336426","0.16869473457336426","0.16869473457336426"
"16521","82601","82601","82601","0.20251449942588806","0.20251449942588806","0.20251449942588806"
"16526","82626","82626","82626","0.24396324157714844","0.24396324157714844","0.24396324157714844"
"16536","82676","82676","82676","0.3324282169342041","0.3324282169342041","0.3324282169342041"
"16540","82696","82696","82696","0.2702872157096863","0.2702872157096863","0.2702872157096863"
"16541","82701","82701","82701","0.1845317780971527","0.1845317780971527","0.1845317780971527"
"16542","82706","82706","82706","0.282400906085968","0.282400906085968","0.282400906085968"
"16600","82996","82996","82996","0.12263581156730652","0.12263581156730652","0.12263581156730652"
"16626","83126","83126","83126","0.2257351577281952","0.2257351577281952","0.2257351577281952"
"16628","83136","83136","83136","0.10782843828201294","0.10782843828201294","0.10782843828201294"
"16636","83176","83176","83176","0.19624680280685425","0.19624680280685425","0.19624680280685425"
"16640","83196","83196","83196","0.21861179172992706","0.21861179172992706","0.21861179172992706"
"16651","83251","83251","83251","0.21377931535243988","0.21377931535243988","0.21377931535243988"
"16700","83496","83496","83496","0.23296695947647095","0.23296695947647095","0.23296695947647095"
"16707","83531","83531","83531","0.22128774225711823","0.22128774225711823","0.22128774225711823"
"16727","83631","83631","83631","0.20630493760108948","0.20630493760108948","0.20630493760108948"
"16732","83656","83656","83656","0.24297912418842316","0.24297912418842316","0.24297912418842316"
