"step","run-multi-task-without-debiasing - _step","run-multi-task-without-debiasing - _step__MIN","run-multi-task-without-debiasing - _step__MAX","run-multi-task-without-debiasing - MLM loss","run-multi-task-without-debiasing - MLM loss__MIN","run-multi-task-without-debiasing - MLM loss__MAX"
"111136","555679","555679","555679","1.2310645580291748","1.2310645580291748","1.2310645580291748"
"111159","555794","555794","555794","1.7160321474075317","1.7160321474075317","1.7160321474075317"
"111168","555839","555839","555839","1.3213547468185425","1.3213547468185425","1.3213547468185425"
"111170","555849","555849","555849","1.5014222860336304","1.5014222860336304","1.5014222860336304"
"111178","555889","555889","555889","1.4442646503448486","1.4442646503448486","1.4442646503448486"
"111179","555894","555894","555894","1.244465708732605","1.244465708732605","1.244465708732605"
"111185","555924","555924","555924","1.5240981578826904","1.5240981578826904","1.5240981578826904"
"111200","555999","555999","555999","1.685032606124878","1.685032606124878","1.685032606124878"
"111206","556029","556029","556029","1.3611187934875488","1.3611187934875488","1.3611187934875488"
"111213","556064","556064","556064","1.6843384504318237","1.6843384504318237","1.6843384504318237"
"111250","556249","556249","556249","1.6951159238815308","1.6951159238815308","1.6951159238815308"
"111278","556389","556389","556389","1.765723466873169","1.765723466873169","1.765723466873169"
"111301","556504","556504","556504","1.54855477809906","1.54855477809906","1.54855477809906"
"111319","556594","556594","556594","1.8531895875930786","1.8531895875930786","1.8531895875930786"
"111321","556604","556604","556604","1.5354751348495483","1.5354751348495483","1.5354751348495483"
"111329","556644","556644","556644","2.056027412414551","2.056027412414551","2.056027412414551"
"111330","556649","556649","556649","1.4766640663146973","1.4766640663146973","1.4766640663146973"
"111333","556664","556664","556664","1.6604893207550049","1.6604893207550049","1.6604893207550049"
"111377","556884","556884","556884","1.8346710205078125","1.8346710205078125","1.8346710205078125"
"111384","556919","556919","556919","1.0572165250778198","1.0572165250778198","1.0572165250778198"
"111397","556984","556984","556984","1.510985255241394","1.510985255241394","1.510985255241394"
"111439","557194","557194","557194","1.9866060018539429","1.9866060018539429","1.9866060018539429"
"111440","557199","557199","557199","1.9286420345306396","1.9286420345306396","1.9286420345306396"
"111491","557454","557454","557454","1.3958909511566162","1.3958909511566162","1.3958909511566162"
"111492","557459","557459","557459","1.5356416702270508","1.5356416702270508","1.5356416702270508"
"111502","557509","557509","557509","1.813802719116211","1.813802719116211","1.813802719116211"
"111507","557534","557534","557534","1.5393848419189453","1.5393848419189453","1.5393848419189453"
"111546","557729","557729","557729","1.699172854423523","1.699172854423523","1.699172854423523"
"111560","557799","557799","557799","1.5558627843856812","1.5558627843856812","1.5558627843856812"
"111564","557819","557819","557819","1.4779926538467407","1.4779926538467407","1.4779926538467407"
"111581","557904","557904","557904","1.490645408630371","1.490645408630371","1.490645408630371"
"111583","557914","557914","557914","1.3581691980361938","1.3581691980361938","1.3581691980361938"
"111587","557934","557934","557934","1.4676586389541626","1.4676586389541626","1.4676586389541626"
"111589","557944","557944","557944","1.8931604623794556","1.8931604623794556","1.8931604623794556"
"111605","558024","558024","558024","1.5494478940963745","1.5494478940963745","1.5494478940963745"
"111651","558254","558254","558254","1.8224526643753052","1.8224526643753052","1.8224526643753052"
"111654","558269","558269","558269","1.4688762426376343","1.4688762426376343","1.4688762426376343"
"111676","558379","558379","558379","1.9341027736663818","1.9341027736663818","1.9341027736663818"
"111693","558464","558464","558464","1.073294997215271","1.073294997215271","1.073294997215271"
"111713","558564","558564","558564","2.0076913833618164","2.0076913833618164","2.0076913833618164"
"111714","558569","558569","558569","1.5141116380691528","1.5141116380691528","1.5141116380691528"
"111732","558659","558659","558659","1.4694807529449463","1.4694807529449463","1.4694807529449463"
"111734","558669","558669","558669","1.4611173868179321","1.4611173868179321","1.4611173868179321"
"111741","558704","558704","558704","1.8354421854019165","1.8354421854019165","1.8354421854019165"
"111751","558754","558754","558754","1.8164600133895874","1.8164600133895874","1.8164600133895874"
"111752","558759","558759","558759","1.588591456413269","1.588591456413269","1.588591456413269"
"111754","558769","558769","558769","1.71575927734375","1.71575927734375","1.71575927734375"
"111770","558849","558849","558849","1.7751522064208984","1.7751522064208984","1.7751522064208984"
"111838","559189","559189","559189","2.0029642581939697","2.0029642581939697","2.0029642581939697"
"111849","559244","559244","559244","1.5887099504470825","1.5887099504470825","1.5887099504470825"
"111858","559289","559289","559289","2.3282999992370605","2.3282999992370605","2.3282999992370605"
"111861","559304","559304","559304","1.7663410902023315","1.7663410902023315","1.7663410902023315"
"111870","559349","559349","559349","1.4409191608428955","1.4409191608428955","1.4409191608428955"
"111876","559379","559379","559379","1.964798927307129","1.964798927307129","1.964798927307129"
"111879","559394","559394","559394","1.7305166721343994","1.7305166721343994","1.7305166721343994"
"111886","559429","559429","559429","1.8253016471862793","1.8253016471862793","1.8253016471862793"
"111905","559524","559524","559524","1.6039069890975952","1.6039069890975952","1.6039069890975952"
"111910","559549","559549","559549","1.6967377662658691","1.6967377662658691","1.6967377662658691"
"111914","559569","559569","559569","1.6728395223617554","1.6728395223617554","1.6728395223617554"
"111917","559584","559584","559584","1.663586974143982","1.663586974143982","1.663586974143982"
"111963","559814","559814","559814","1.3044346570968628","1.3044346570968628","1.3044346570968628"
"111974","559869","559869","559869","1.3795218467712402","1.3795218467712402","1.3795218467712402"
"111977","559884","559884","559884","1.5645421743392944","1.5645421743392944","1.5645421743392944"
"111982","559909","559909","559909","1.4858753681182861","1.4858753681182861","1.4858753681182861"
"111997","559984","559984","559984","1.9774311780929565","1.9774311780929565","1.9774311780929565"
"112015","560074","560074","560074","1.2959271669387817","1.2959271669387817","1.2959271669387817"
"112021","560104","560104","560104","1.909064531326294","1.909064531326294","1.909064531326294"
"112051","560254","560254","560254","1.7650434970855713","1.7650434970855713","1.7650434970855713"
"112056","560279","560279","560279","1.1335991621017456","1.1335991621017456","1.1335991621017456"
"112058","560289","560289","560289","1.5971400737762451","1.5971400737762451","1.5971400737762451"
"112061","560304","560304","560304","1.932350993156433","1.932350993156433","1.932350993156433"
"112070","560349","560349","560349","1.4842009544372559","1.4842009544372559","1.4842009544372559"
"112073","560364","560364","560364","2.3686025142669678","2.3686025142669678","2.3686025142669678"
"112083","560414","560414","560414","1.670423984527588","1.670423984527588","1.670423984527588"
"112091","560454","560454","560454","2.078990936279297","2.078990936279297","2.078990936279297"
"112102","560509","560509","560509","1.571677565574646","1.571677565574646","1.571677565574646"
"112111","560554","560554","560554","1.4584466218948364","1.4584466218948364","1.4584466218948364"
"112113","560564","560564","560564","2.5160458087921143","2.5160458087921143","2.5160458087921143"
"112119","560594","560594","560594","1.7865724563598633","1.7865724563598633","1.7865724563598633"
"112126","560629","560629","560629","1.8316526412963867","1.8316526412963867","1.8316526412963867"
"112135","560674","560674","560674","2.26344633102417","2.26344633102417","2.26344633102417"
"112146","560729","560729","560729","1.265566110610962","1.265566110610962","1.265566110610962"
"112157","560784","560784","560784","1.9702644348144531","1.9702644348144531","1.9702644348144531"
"112159","560794","560794","560794","1.5396000146865845","1.5396000146865845","1.5396000146865845"
"112167","560834","560834","560834","2.0740761756896973","2.0740761756896973","2.0740761756896973"
"112190","560949","560949","560949","1.7722735404968262","1.7722735404968262","1.7722735404968262"
"112225","561124","561124","561124","1.816983938217163","1.816983938217163","1.816983938217163"
"112264","561319","561319","561319","1.426374077796936","1.426374077796936","1.426374077796936"
"112272","561359","561359","561359","1.5329521894454956","1.5329521894454956","1.5329521894454956"
"112275","561374","561374","561374","2.104548454284668","2.104548454284668","2.104548454284668"
"112303","561514","561514","561514","1.381141185760498","1.381141185760498","1.381141185760498"
"112311","561554","561554","561554","2.0000548362731934","2.0000548362731934","2.0000548362731934"
"112313","561564","561564","561564","1.7693160772323608","1.7693160772323608","1.7693160772323608"
"112324","561619","561619","561619","1.3290330171585083","1.3290330171585083","1.3290330171585083"
"112327","561634","561634","561634","1.6527307033538818","1.6527307033538818","1.6527307033538818"
"112338","561689","561689","561689","1.6427611112594604","1.6427611112594604","1.6427611112594604"
"112339","561694","561694","561694","1.325836420059204","1.325836420059204","1.325836420059204"
"112353","561764","561764","561764","1.6354515552520752","1.6354515552520752","1.6354515552520752"
"112354","561769","561769","561769","1.5429021120071411","1.5429021120071411","1.5429021120071411"
"112361","561804","561804","561804","1.802225112915039","1.802225112915039","1.802225112915039"
"112371","561854","561854","561854","1.5377000570297241","1.5377000570297241","1.5377000570297241"
"112383","561914","561914","561914","1.755919098854065","1.755919098854065","1.755919098854065"
"112384","561919","561919","561919","1.8541840314865112","1.8541840314865112","1.8541840314865112"
"112387","561934","561934","561934","1.8565007448196411","1.8565007448196411","1.8565007448196411"
"112394","561969","561969","561969","1.3921105861663818","1.3921105861663818","1.3921105861663818"
"112404","562019","562019","562019","1.3629584312438965","1.3629584312438965","1.3629584312438965"
"112473","562364","562364","562364","1.7848843336105347","1.7848843336105347","1.7848843336105347"
"112478","562389","562389","562389","1.6592319011688232","1.6592319011688232","1.6592319011688232"
"112501","562504","562504","562504","1.357071042060852","1.357071042060852","1.357071042060852"
"112514","562569","562569","562569","1.6425734758377075","1.6425734758377075","1.6425734758377075"
"112524","562619","562619","562619","1.8765276670455933","1.8765276670455933","1.8765276670455933"
"112527","562634","562634","562634","1.8196982145309448","1.8196982145309448","1.8196982145309448"
"112533","562664","562664","562664","1.535642147064209","1.535642147064209","1.535642147064209"
"112549","562744","562744","562744","1.735658049583435","1.735658049583435","1.735658049583435"
"112557","562784","562784","562784","1.7653387784957886","1.7653387784957886","1.7653387784957886"
